video_title,comment
VENDETTA DI MELONI ALLA FIAT? LAPO ELKAN: SPARITO IL LOGO FIAT AL G7,"No, ti sbagli, tutto ciò che viene prodotto fuori dall&#39; Italia, per guadagnare di più, con tutti i miliardi dati alla fiat, non merita un nome italiano.prenditela con quelli che hanno svenduto l Italia e adesso vanno a fare manifestazioni in piazza con la frociaggine."
VENDETTA DI MELONI ALLA FIAT? LAPO ELKAN: SPARITO IL LOGO FIAT AL G7,Lapoooo vai a prenderlo in culo in America e poi chiedi soldi x ritornare tanto la famiglia agnelli l&#39;abbiamo sempre mantenuta noi. Che famiglia di merda da vergogna vergognarsi di conoscervi
VENDETTA DI MELONI ALLA FIAT? LAPO ELKAN: SPARITO IL LOGO FIAT AL G7,Comunque ha fatto bene lla fiat ha fatto il cavolo che ha voluto da sempre
VENDETTA DI MELONI ALLA FIAT? LAPO ELKAN: SPARITO IL LOGO FIAT AL G7,Pensate al ex governo Renzi che ha venduto il mare della Sardegna alla Francia. 😢😢
VENDETTA DI MELONI ALLA FIAT? LAPO ELKAN: SPARITO IL LOGO FIAT AL G7,"Con tutti i soldi che lo stato italiano ha dato alla Fiat, dovrebbe essere statale e non un groppo privato"
VENDETTA DI MELONI ALLA FIAT? LAPO ELKAN: SPARITO IL LOGO FIAT AL G7,Esseri disgustosi. Affamati di soldi e potere. Ma tanto niente hanno portato con loro .
VENDETTA DI MELONI ALLA FIAT? LAPO ELKAN: SPARITO IL LOGO FIAT AL G7,Ha fatto bene se è vero sono una famiglia di paraculi
VENDETTA DI MELONI ALLA FIAT? LAPO ELKAN: SPARITO IL LOGO FIAT AL G7,Se non avessimo così tante mafie si poteva stare megliio
VENDETTA DI MELONI ALLA FIAT? LAPO ELKAN: SPARITO IL LOGO FIAT AL G7,Godo
VENDETTA DI MELONI ALLA FIAT? LAPO ELKAN: SPARITO IL LOGO FIAT AL G7,"Considerando come la Fiat ha trattato l&#39;Italia, il logo avrebbe dovuto sparire assai prima. I mangiapane a tradimento se non puniti vanno almeno dimenticati."
VENDETTA DI MELONI ALLA FIAT? LAPO ELKAN: SPARITO IL LOGO FIAT AL G7,"Non è il paese, Proff, sono loro che non avendo più aiuti, se ne vanno, ed ora voglio proprio vedere se gli altri stati Aiutano come noi, e caro proff, polemica sterile, perché finalmente abbiamo una PREMIER CHE GUARDA ALL&#39;ITALIA,  e non ai interessi dei proprietari che ne hanno USUFRUITO FINO A CHE HANNO POTUTO,, non sono ITALIANI QUELLE PERSONE CHE DOPO AVER OTTENUTO, SE NE VANNO,, caro proff"
VENDETTA DI MELONI ALLA FIAT? LAPO ELKAN: SPARITO IL LOGO FIAT AL G7,"Mi fa piacere che la nostra Premier incominci a dar un segno forte di chi siamo,, poi hanno avuto molti e molti soldi 💰 💰 💰 💰 💰 💰 💰 dal governo ITALIANO, e non se li meritavano, specialmente ora che è formata dai nipoti dell&#39;avv, Agnelli, Agnelli solo di cognome, maaa non di fatto, tt e di piu hanno ottenuto dal governo ITALIANO,, e ora a loro non interessa restar in ITALIA,  e hanno venduto tutto quello che è stato costruito nel nostro paese,, invece i 💰 soldi 💰 💰 💰 💰 💰 💰 💰 💰 💰 💰 sono l&#39;unica cosa che importa ai grandi stati aiutati dal nostro governo di PRIMA,,,😔😔😔😔😔😔😔😔😔😔😔😔"
VENDETTA DI MELONI ALLA FIAT? LAPO ELKAN: SPARITO IL LOGO FIAT AL G7,La rep. Delle mazzette
VENDETTA DI MELONI ALLA FIAT? LAPO ELKAN: SPARITO IL LOGO FIAT AL G7,stesso ragionamento dovrebbe essere esteso a tutti i brand famosi italiani non più italiani.
VENDETTA DI MELONI ALLA FIAT? LAPO ELKAN: SPARITO IL LOGO FIAT AL G7,Lasciare uscire o rubare non è peggio di lasciare entrare usurpare e diseredare!
VENDETTA DI MELONI ALLA FIAT? LAPO ELKAN: SPARITO IL LOGO FIAT AL G7,Se non altro si dà un segnale.
VENDETTA DI MELONI ALLA FIAT? LAPO ELKAN: SPARITO IL LOGO FIAT AL G7,"La Fiat non è Italiana, non paga le tasse in Italia  e non rappresenta più il made in Italy perciò Lapo, muto e rassegnato."
VENDETTA DI MELONI ALLA FIAT? LAPO ELKAN: SPARITO IL LOGO FIAT AL G7,Se vero BRAVA  !!
VENDETTA DI MELONI ALLA FIAT? LAPO ELKAN: SPARITO IL LOGO FIAT AL G7,La Lamborghini è sta venduta ad Audi nel 1998 governo Prodi
VENDETTA DI MELONI ALLA FIAT? LAPO ELKAN: SPARITO IL LOGO FIAT AL G7,"Se è stato tolto , ottima scelta ,in effetti la Fiat se ne andata dal bel paese . Ma che vincolo un imprenditore e’ libero di scegliere cosa farne delle sue aziende .La Fiat è in casa a parte in quanto per anni è stata sostenuta con soldi pubblici per garantire l’occupazione . Ora la nuova generazione (Agnelli /Elkann) ha fatto scelte discutibili  che potrebbero mettere a rischio migliaia posti di lavoro ."
VENDETTA DI MELONI ALLA FIAT? LAPO ELKAN: SPARITO IL LOGO FIAT AL G7,Lapo Elkann non ti rammaricate la tua famiglia  e Agnelli dovete millioni al fisco truffa?Per Berlusconi  ci fù una condanna per voi sembra ci sarà un decreto o legge che vi premiera come sempre è stato fatto di pagare la metà del dovuto
VENDETTA DI MELONI ALLA FIAT? LAPO ELKAN: SPARITO IL LOGO FIAT AL G7,"Prof ha ragione!!!! La Lamborghini non si doveva vendere,tutto ciò che è  costruito in Italia NON si deve vendere."
VENDETTA DI MELONI ALLA FIAT? LAPO ELKAN: SPARITO IL LOGO FIAT AL G7,"Ma si può sapere che problemi hai in questo momento lo sai vero che la sinistra ha comandato tanto e per questo che è una repubblica delle banane, se proprio ti dispiace tanto comincia te dando un contributo a quelli della fiat o alla lamborghini"
VENDETTA DI MELONI ALLA FIAT? LAPO ELKAN: SPARITO IL LOGO FIAT AL G7,Lettura di informazioni. Chiudi tutto 😢😢😢😢😢
VENDETTA DI MELONI ALLA FIAT? LAPO ELKAN: SPARITO IL LOGO FIAT AL G7,Un branco di dementi tra elcan   che Lapo  e la meloni e tutti gli imbecilli
VENDETTA DI MELONI ALLA FIAT? LAPO ELKAN: SPARITO IL LOGO FIAT AL G7,Ducati idem!
VENDETTA DI MELONI ALLA FIAT? LAPO ELKAN: SPARITO IL LOGO FIAT AL G7,Chissà come siamo ricattati proprio dai nostri amici europei affinché vendiamo i nostri gioielli ..... è il debito pubblicò che ci tiene con il cappio al collo .....Grazie sinistra che negli ultimi 20 anni   ci hai venduto .....grazie Prodi che ci hai buttato nella merda.....
VENDETTA DI MELONI ALLA FIAT? LAPO ELKAN: SPARITO IL LOGO FIAT AL G7,si chiude il recinto quando i buoi son scappati
VENDETTA DI MELONI ALLA FIAT? LAPO ELKAN: SPARITO IL LOGO FIAT AL G7,Bravo prof dica &quot; PALLONI&quot; così sono più grossi.che ne pensa? Buona domenica.vada al mare e si riposa un pò dopo tanta schifezza di settimana un saluto  francesco f.
VENDETTA DI MELONI ALLA FIAT? LAPO ELKAN: SPARITO IL LOGO FIAT AL G7,"Si fanno i dispetti, come a scuola 😊"
VENDETTA DI MELONI ALLA FIAT? LAPO ELKAN: SPARITO IL LOGO FIAT AL G7,"Meloni ha fatto benissimo. Le fiat non esistono più, sono semplicemente delle peugeot ricarrozzate.<br>Il sempliciotto in questo caso e lei prof. Di storia di auto italiane non ne sa proprio nulla. Le alfa romeo sono auto dell&#39;eccellenza italiana del passato, hanno una propria storia (come lancia, fiat, maserati ecc.).<br>Una peugeot ricarrozzata, oltretutto costruita in polonia, col nome milano e logo alfa romeo è una bestemmia. Senza parlare di quanto abbiano infangato i nomi delle mitiche utilitarie italiane. Che li facciano con altri nomi certi aborti di auto."
VENDETTA DI MELONI ALLA FIAT? LAPO ELKAN: SPARITO IL LOGO FIAT AL G7,Quali governi hanno venduto questi marchi..?
VENDETTA DI MELONI ALLA FIAT? LAPO ELKAN: SPARITO IL LOGO FIAT AL G7,"Ignoriamo le dichiarazioni dei dei cagnolini viziati, tutta gente che ha sempre giocato sulla vita del popolo. Già il nonnino e tutta la famiglia, avevano arraffato a piene mani sulle proprietà dell&#39;ITALIA, grazie a furbastri mediatori politici italiani di rango, che per un posto al sole, all&#39;ONU o qualche altro incarico importante, PERCHE&#39; PROFUMATAMENTE RETRIBUITO,&#39;  hanno svenduto una nazione. -  P.S. - Questi personaggi hanno ancora la sfrontatezza di sputare sentenze, sui media di stato, come fossero degli oracoli. Il fortunato cucciolo di cane, che ora guaisce, ha fatto molti meno danni dei mediatori, mascherati da uomini di stato, che ci hanno inguaiato, portandoci nell&#39; EU."
VENDETTA DI MELONI ALLA FIAT? LAPO ELKAN: SPARITO IL LOGO FIAT AL G7,"Molte volte condivido le sue opinioni , questa volta proprio no. In primis che il gruppo Fiat si stia togliendo dai coglioni piano piano e’ una manna dal cielo. I loro immondi catorci sono costati agli italiani centinaia e centinaia di miliardi di € in aiuti statali, sempre sotto la minaccia di quella famiglia di delinquenti ( Agnelli Elkann) di spostare gli stabilimenti all’estero. Bene, hanno beccato i soldi e con quelli hanno aperto stabilimenti in Serbia, in Polonia ed in qualche altro paese improbabile. Invito caldamente gli Italiani a non comprare vetture del gruppo Stellantis. Riguardo l’Alfa Romeo ex Milano, la macchina e’ talmente brutta e mal costruita da non meritare assolutamente il nome di una città tra le più prestigiose al mondo. <br>Passando al discorso Lamborghini,mi perdoni ma lei vaneggia. Dopo multipli fallimenti e’ stata rilevata da Audi. Grazie a ciò,ha finalmente a disposizione liquidità per realizzare progetti prima irrealizzabili per mancanza di <a href=""http://fondi.il/"">fondi.Il</a> successo planetario della Urus le dice qualcosa? Le macchine sono interamente progettate da italiani e costruite da Italiani in quel di Sant’Agata <a href=""http://bolognese.se/"">Bolognese.Se</a> poi lei trovi stupido usare qualche parte in comune per economia di scala, lo pensi pure. Vorrei metterla anche a parte del fatto che Ducati appartiene ugualmente ad Audi. La sede e’ a Bologna e non a Stoccarda, le moto sono interamente realizzate da progettisti e maestranze italiane, ed in questo momento sono tra le marche più prestigiose al mondo. C’è in Europa una nazione,la Gran Bretagna, che non ha più industrie automobilistiche proprie. Mini, Rolls, Bentley sono tedesche. Jaguar, Rover sono indiane. Loro hanno fatto una mossa intelligente: hanno cercato di attrarre con incentivi aziende straniere che venissero a produrre in UK. E’ la medesima mossa che probabilmente tenterà la Meloni, che e’ stato il primo essere vivente a sfanculare gli Agno/Elkann dopo l’ennesima richiesta di soldi.Concludo pregandola di parlare di quello che conosce, o almeno di informarsi un po’ sugli argomenti che sta per trattare. Questo suo intervento è stato semplicemente ridicolo, e mi porta a dubitare delle sue pieces in generale."
VENDETTA DI MELONI ALLA FIAT? LAPO ELKAN: SPARITO IL LOGO FIAT AL G7,Anche alfa deve sparire come lancia.
VENDETTA DI MELONI ALLA FIAT? LAPO ELKAN: SPARITO IL LOGO FIAT AL G7,Guarda che l&#39;unico modo è mettere miliardi soldi pubblici dalle tasche dei cittadini  come si fa a sostenere tutti a suon di miliardi
VENDETTA DI MELONI ALLA FIAT? LAPO ELKAN: SPARITO IL LOGO FIAT AL G7,Lapo ha solo fatto e detto tante cazzate e niente altro nella sua vita....un fallimento totale...
VENDETTA DI MELONI ALLA FIAT? LAPO ELKAN: SPARITO IL LOGO FIAT AL G7,"Se la Lamborghini non fosse stata venduta ai tedeschi, semplicemente,  non esisterebbe più! Quest&#39;é"
VENDETTA DI MELONI ALLA FIAT? LAPO ELKAN: SPARITO IL LOGO FIAT AL G7,Solo che la realizzazione compresa l&#39;elettrificazione è della società Newtron di villafranca tirrena (Me) e non di Lapo.....
VENDETTA DI MELONI ALLA FIAT? LAPO ELKAN: SPARITO IL LOGO FIAT AL G7,E come andava tutelata la Fiat? Lo stato ha dato tanti di quei soldi alla Fiat che ci avremmo pagato metà del debito pubblico eppure l&#39;hanno venduta lo stesso 🤷🏻‍♀️
VENDETTA DI MELONI ALLA FIAT? LAPO ELKAN: SPARITO IL LOGO FIAT AL G7,Questo non capisce niente !! Basta stupidsggini
VENDETTA DI MELONI ALLA FIAT? LAPO ELKAN: SPARITO IL LOGO FIAT AL G7,Come la tua !!!
VENDETTA DI MELONI ALLA FIAT? LAPO ELKAN: SPARITO IL LOGO FIAT AL G7,La Fiat si è presa tanti dei quei soldi e poi spariscono gli Italiani nn dimenticano 😡
VENDETTA DI MELONI ALLA FIAT? LAPO ELKAN: SPARITO IL LOGO FIAT AL G7,"Traditori i Lupetti degli Agnelli, la fiat dovrebbe appartenere allo stato Italiano per quanto ci è costata negli anni la Fiat"
VENDETTA DI MELONI ALLA FIAT? LAPO ELKAN: SPARITO IL LOGO FIAT AL G7,Montanelli insisteva propio su questo
VENDETTA DI MELONI ALLA FIAT? LAPO ELKAN: SPARITO IL LOGO FIAT AL G7,"Coi soldi che i sx hanno regalato agli Agnelli per poi finire la produzione italiana e coi nostri soldi ,hanno costruito fabbriche altrove. Devono restituirci il maltolto. Non è più Italiana."
VENDETTA DI MELONI ALLA FIAT? LAPO ELKAN: SPARITO IL LOGO FIAT AL G7,"Luca buona sera <br>La proprietà della fiat e` alla terza generazione (quella che distrugge) i fratelli elkann non sono manco un unghia del nonno.<br>Hanno succhiato da sempre alle casse dello stato, adesso anche basta.<br>Cmq anche ducati non è  italiana da tempo."
VENDETTA DI MELONI ALLA FIAT? LAPO ELKAN: SPARITO IL LOGO FIAT AL G7,"Ha fatto benissimo . Ragazzi, a Giorgia non sfugge proprio nulla ! Non ci riusciranno mai a fregarla ...."
VENDETTA DI MELONI ALLA FIAT? LAPO ELKAN: SPARITO IL LOGO FIAT AL G7,"Brava Giorgia, se vogliono pubblicitá la devono pagaré come tutti"
VENDETTA DI MELONI ALLA FIAT? LAPO ELKAN: SPARITO IL LOGO FIAT AL G7,"Mi scusi come mai noi che non paghiamo gli operai, la Francia ci ha comprati cosi facilmente, hanno forse deciso di mantenere loro gli operai come faceva l&#39;Italia"
VENDETTA DI MELONI ALLA FIAT? LAPO ELKAN: SPARITO IL LOGO FIAT AL G7,Questi marchi sono stati venduti sotto i governi dinsinistra
VENDETTA DI MELONI ALLA FIAT? LAPO ELKAN: SPARITO IL LOGO FIAT AL G7,"Credo che  cambiare il nome Milano sia giustissimo , se non è,prodotta in Italia non può essere chiamata Milano. Il ministro Urso ha fatto bene"
VENDETTA DI MELONI ALLA FIAT? LAPO ELKAN: SPARITO IL LOGO FIAT AL G7,"Non credo , ma se lo ha fatto  condivido perché la Fiat non merita."
VENDETTA DI MELONI ALLA FIAT? LAPO ELKAN: SPARITO IL LOGO FIAT AL G7,Fiat e sindacati uno schifo.
